Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Car_Age,Price_Per_Year
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,First,16.2,1199.0,74.0,5.0,4.75,False,False,True,False,True,12,0.4
Toyota Fortuner 4x2 AT,Jaipur,2015,100000,First,12.55,2982.0,168.5,7.0,19.0,True,False,False,True,False,11,1.73
Maruti Celerio VXI,Hyderabad,2017,17000,First,23.1,998.0,67.04,5.0,4.9,False,False,True,False,True,9,0.54
BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,Second,16.07,1995.0,181.0,4.0,6.3,True,False,False,True,False,18,0.35
Honda City ZX VTEC,Jaipur,2006,100173,Second,16.9,1497.0,100.0,5.0,2.4,False,False,True,False,True,20,0.12
Mitsubishi Cedia Sports,Pune,2009,97000,First,13.17,1999.0,114.0,5.0,3.0,False,False,True,False,True,17,0.18
Renault Pulse Petrol RxL,Delhi,2016,40190,First,18.06,1198.0,74.93,5.0,4.25,False,False,True,False,True,10,0.42
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,First,20.14,1498.0,88.0,5.0,6.3,True,False,False,False,True,10,0.63
Maruti Baleno RS Petrol,Kochi,2018,43639,First,21.1,998.0,100.0,5.0,8.15,False,False,True,False,True,8,1.02
Hyundai i10 Magna,Kochi,2012,37333,First,20.36,1197.0,78.9,5.0,3.22,False,False,True,False,True,14,0.23
Hyundai i20 1.2 Spotz,Kochi,2018,48407,First,18.6,1197.0,81.83,5.0,7.65,False,False,True,False,True,8,0.96
BMW Z4 2009-2013 35i,Delhi,2011,25000,First,10.37,2979.0,306.0,2.0,30.0,False,False,True,True,False,15,2.0
Hyundai i10 Sportz 1.2,Pune,2010,72400,Second,20.36,1197.0,78.9,5.0,2.3,False,False,True,False,True,16,0.14
Mini Cooper S Carbon Edition,Delhi,2012,18000,First,13.6,1598.0,181.0,4.0,22.0,False,False,True,True,False,14,1.57
Honda Brio V MT,Pune,2012,65167,First,19.4,1198.0,86.8,5.0,3.28,False,False,True,False,True,14,0.23
Maruti Ciaz ZXi Option,Kochi,2016,25418,First,20.73,1373.0,91.2,5.0,7.09,False,False,True,False,True,10,0.71
Maruti Swift Dzire ZDi,Coimbatore,2013,38995,First,19.3,1248.0,73.9,5.0,6.46,True,False,False,False,True,13,0.5
Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,First,22.07,1199.0,73.9,5.0,4.0,True,False,False,False,True,14,0.29
BMW X1 sDrive20d,Delhi,2011,72000,First,17.05,1995.0,184.0,5.0,11.0,True,False,False,True,False,15,0.73
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Second,12.07,2967.0,241.4,7.0,49.79,True,False,False,True,False,10,4.98
Ford Figo 1.5D Trend MT,Kolkata,2015,4311,First,25.83,1498.0,99.0,5.0,4.8,True,False,False,False,True,11,0.44
BMW 3 Series Luxury Line,Bangalore,2017,21000,First,21.76,1995.0,190.0,5.0,35.0,True,False,False,True,False,9,3.89
Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,First,14.0,2987.0,224.0,5.0,21.99,True,False,False,True,False,15,1.47
Maruti Wagon R LX BSIII,Mumbai,2007,50000,Second,17.3,1061.0,64.0,5.0,1.1,False,False,True,False,True,19,0.06
Maruti Baleno Zeta 1.2,Delhi,2018,13000,First,21.4,1197.0,83.1,5.0,6.6,False,False,True,False,True,8,0.82
Maruti Dzire VXI,Pune,2013,74000,First,22.0,1197.0,81.8,5.0,4.5,False,False,True,False,True,13,0.35
Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Second,14.7,1150.0,76.0,5.0,1.0,False,False,True,False,True,17,0.06
Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,First,20.14,1498.0,88.0,5.0,6.9,True,False,False,False,True,9,0.77
Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,First,0.0,2179.0,115.0,5.0,16.75,True,False,False,True,False,14,1.2
Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,First,14.16,1968.0,174.3,5.0,25.49,True,False,False,True,False,11,2.32
Audi A6 35 TDI Matrix,Chennai,2015,20000,First,18.53,1968.0,187.74,5.0,35.5,True,False,False,True,False,11,3.23
Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,First,24.0,1186.0,73.97,5.0,6.28,True,False,False,False,True,8,0.78
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Second,12.05,2179.0,120.0,8.0,4.88,True,False,False,False,True,14,0.35
Tata Bolt Quadrajet XE,Hyderabad,2016,100303,First,22.95,1248.0,74.0,5.0,3.7,True,False,False,False,True,10,0.37
Hyundai EON Era Plus,Kochi,2015,43993,First,21.1,814.0,55.2,5.0,3.45,False,False,True,False,True,11,0.31
Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,First,15.4,2179.0,120.0,8.0,10.23,True,False,False,False,True,10,1.02
Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Second,11.1,2354.0,142.0,5.0,6.5,False,False,True,True,False,16,0.41
Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,First,16.2,1199.0,74.0,5.0,6.15,False,False,True,False,True,10,0.62
Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,First,15.1,1196.0,73.0,7.0,2.9,False,False,True,False,True,12,0.24
Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,First,24.0,1120.0,70.0,5.0,5.5,True,False,False,False,True,10,0.55
Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,First,10.91,3198.0,197.0,7.0,31.0,True,False,False,True,False,9,3.44
Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,First,24.0,1186.0,73.97,5.0,4.25,True,False,False,False,True,11,0.39
Maruti Swift VDI,Kochi,2016,65210,First,22.9,1248.0,74.0,5.0,5.48,True,False,False,False,True,10,0.55
Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,First,18.6,1197.0,81.83,5.0,7.25,False,False,True,False,True,10,0.72
Maruti Swift Dzire VXi,Hyderabad,2012,50000,First,17.5,1298.0,85.8,5.0,3.0,False,False,True,False,True,14,0.21
BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,First,22.69,1995.0,190.0,5.0,29.5,True,False,False,True,False,11,2.68
Honda City ZX GXi,Mumbai,2007,75000,Second,17.7,1497.0,78.0,5.0,1.49,False,False,True,False,True,19,0.08
Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,First,16.95,1197.0,78.9,5.0,3.65,False,False,True,True,False,13,0.28
Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,First,23.0,1498.0,98.96,5.0,10.9,True,False,False,False,True,8,1.36
Maruti Celerio ZXI MT,Bangalore,2015,48808,First,23.1,998.0,67.04,5.0,4.3,False,False,True,False,True,11,0.39
Maruti Ertiga VDI,Pune,2012,63001,Second,20.77,1248.0,88.76,7.0,6.11,True,False,False,False,True,14,0.44
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,First,12.8,2494.0,102.0,8.0,15.5,True,False,False,False,True,11,1.41
Honda City i VTEC SV,Mumbai,2016,34634,First,17.8,1497.0,117.3,5.0,6.9,False,False,True,False,True,10,0.69
Maruti Swift Dzire VXI,Bangalore,2012,69242,First,19.1,1197.0,85.8,5.0,4.69,False,False,True,False,True,14,0.34
Maruti Ritz LXi,Kochi,2011,33292,First,18.5,1197.0,85.8,5.0,3.19,False,False,True,False,True,15,0.21
Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Second,15.0,1396.0,98.6,5.0,3.75,False,False,True,True,False,14,0.27
Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,First,17.19,1197.0,81.86,5.0,8.6,False,False,True,False,True,7,1.23
Honda City 1.5 E MT,Chennai,2011,80000,Second,17.0,1497.0,118.0,5.0,3.85,False,False,True,False,True,15,0.26
Porsche Cayenne S Diesel,Coimbatore,2016,65003,First,13.6,4134.0,382.0,5.0,67.83,True,False,False,True,False,10,6.78
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,First,17.8,1198.0,86.7,5.0,9.31,False,False,True,False,True,7,1.33
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,First,12.9,1799.0,130.0,5.0,3.0,False,False,True,True,False,18,0.17
Hyundai i20 Magna 1.2,Bangalore,2015,53000,First,18.6,1197.0,81.83,5.0,5.5,False,False,True,False,True,11,0.5
Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,First,19.67,1582.0,126.2,5.0,13.3,True,False,False,False,True,9,1.48
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,First,15.73,1968.0,174.33,5.0,23.0,True,False,False,True,False,13,1.77
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,First,24.7,796.0,47.3,5.0,3.35,False,False,True,False,True,8,0.42
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Third,15.06,1995.0,177.0,5.0,10.0,True,False,False,True,False,14,0.71
Hyundai i10 Magna,Delhi,2013,63265,First,20.36,1197.0,78.9,5.0,2.95,False,False,True,False,True,13,0.23
Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,First,21.66,1498.0,108.62,5.0,6.75,True,False,False,False,True,10,0.68
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Third,16.47,1198.0,73.9,5.0,2.44,False,False,True,False,True,16,0.15
Maruti Ciaz VXi Plus,Mumbai,2015,41000,First,20.73,1373.0,91.1,5.0,5.85,False,False,True,False,True,11,0.53
Volkswagen Polo GT TSI,Kochi,2015,26323,First,17.21,1197.0,103.5,5.0,7.4,False,False,True,True,False,11,0.67
Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,First,24.4,1120.0,71.0,5.0,3.8,True,False,False,False,True,10,0.38
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,First,13.5,1799.0,130.0,5.0,3.8,False,False,True,False,True,18,0.21
Honda City ZX GXi,Kolkata,2008,69000,First,17.7,1497.0,78.0,5.0,2.7,False,False,True,False,True,18,0.15
Mahindra Bolero ZLX,Jaipur,2016,65000,First,15.96,2523.0,62.1,7.0,7.21,True,False,False,False,True,10,0.72
Honda City i VTEC V,Hyderabad,2016,29512,First,17.4,1497.0,117.3,5.0,7.9,False,False,True,False,True,10,0.79
Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,First,25.4,1186.0,73.97,5.0,4.2,True,False,False,False,True,9,0.47
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,First,19.01,1461.0,108.45,5.0,5.75,True,False,False,False,True,12,0.48
Maruti A-Star AT VXI,Hyderabad,2013,56500,First,16.98,998.0,66.1,5.0,3.45,False,False,True,True,False,13,0.27
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,First,17.11,1968.0,174.33,5.0,25.75,True,False,False,True,False,12,2.15
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,First,16.0,2179.0,140.0,7.0,16.59,True,False,False,False,True,8,2.07
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,First,18.06,1198.0,74.96,5.0,4.69,False,False,True,False,True,12,0.39
BMW 3 Series 320d,Mumbai,2009,52100,Second,13.2,1995.0,170.0,5.0,7.5,True,False,False,True,False,17,0.44
Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,First,13.68,2393.0,147.8,7.0,16.5,True,False,False,False,True,10,1.65
Honda City 1.5 S MT,Kolkata,2009,31423,First,17.0,1497.0,118.0,5.0,1.99,False,False,True,False,True,17,0.12
Maruti Swift VDI,Chennai,2014,75180,First,22.9,1248.0,74.0,5.0,5.25,True,False,False,False,True,12,0.44
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Second,19.64,1461.0,108.45,5.0,5.4,True,False,False,False,True,13,0.42
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,First,16.47,1198.0,74.0,5.0,3.9,False,False,True,False,True,12,0.32
Hyundai i20 Active 1.2 S,Mumbai,2015,12000,First,17.19,1197.0,81.86,5.0,5.8,False,False,True,False,True,11,0.53
BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,First,18.12,1995.0,190.0,5.0,30.5,True,False,False,True,False,12,2.54
Maruti Swift Dzire LDI,Hyderabad,2017,44504,First,23.4,1248.0,74.0,5.0,5.6,True,False,False,False,True,9,0.62
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,First,0.0,2987.0,165.0,5.0,23.0,True,False,False,True,False,14,1.64
Maruti Swift LDI,Jaipur,2015,39437,First,28.4,1248.0,74.0,5.0,5.15,True,False,False,False,True,11,0.47
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,First,19.08,1582.0,126.2,5.0,9.48,True,False,False,True,False,9,1.05
Tata Nano XTA,Bangalore,2016,17800,Second,21.9,624.0,37.48,4.0,2.38,False,False,True,True,False,10,0.24
Maruti Swift Dzire LXi,Hyderabad,2009,71346,First,17.5,1298.0,85.8,5.0,3.8,False,False,True,False,True,17,0.22
Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Second,18.6,1197.0,81.83,5.0,5.5,False,False,True,False,True,11,0.5
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,First,17.0,1197.0,80.0,5.0,3.55,False,False,True,False,True,16,0.22
Maruti Ciaz ZXi,Mumbai,2015,48823,First,20.73,1373.0,91.1,5.0,6.35,False,False,True,False,True,11,0.58
Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,First,12.7,2179.0,187.7,5.0,36.0,True,False,False,True,False,11,3.27
Tata Indigo LX BSII,Hyderabad,2005,92000,Second,16.1,1405.0,70.0,5.0,1.1,True,False,False,False,True,21,0.05
Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,First,17.57,1193.0,88.7,5.0,3.7,False,False,True,False,True,12,0.31
Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,First,16.0,1997.0,140.0,7.0,13.5,True,False,False,False,True,10,1.35
Honda Accord 2.4 AT,Mumbai,2008,95000,Third,11.7,2354.0,177.6,5.0,2.85,False,False,True,True,False,18,0.16
Tata Nano Twist XT,Coimbatore,2015,25811,Second,25.4,624.0,37.5,4.0,2.13,False,False,True,False,True,11,0.19
Hyundai Elantra CRDi S,Ahmedabad,2015,65000,First,22.7,1582.0,126.2,5.0,7.75,True,False,False,False,True,11,0.7
Tata Indica V2 eLS,Chennai,2017,100400,First,25.0,1396.0,69.0,5.0,2.85,True,False,False,False,True,9,0.32
Honda Amaze S i-Dtech,Jaipur,2014,76414,First,25.8,1498.0,98.6,5.0,4.95,True,False,False,False,True,12,0.41
Mahindra XUV500 W8 2WD,Kochi,2012,82103,First,15.1,2179.0,140.0,7.0,6.2,True,False,False,False,True,14,0.44
BMW X3 xDrive 20d Expedition,Pune,2013,98000,First,18.56,1995.0,190.0,5.0,17.5,True,False,False,True,False,13,1.35
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197.0,81.86,5.0,2.25,False,False,True,False,True,16,0.14
Maruti Baleno Zeta 1.2,Delhi,2017,10300,First,21.4,1197.0,83.1,5.0,6.75,False,False,True,False,True,9,0.75
Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,First,19.08,1582.0,126.2,5.0,9.73,True,False,False,True,False,10,0.97
Maruti Ertiga VDI,Kochi,2018,51236,First,25.47,1248.0,88.5,7.0,8.49,True,False,False,False,True,8,1.06
Mini Cooper S Carbon Edition,Mumbai,2013,52000,First,13.6,1598.0,181.0,4.0,25.0,False,False,True,True,False,13,1.92
Maruti Ritz ZDi,Coimbatore,2015,42894,First,23.2,1248.0,73.94,5.0,5.59,True,False,False,False,True,11,0.51
Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,First,15.6,1896.0,106.0,5.0,4.8,True,False,False,True,False,15,0.32
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,First,22.7,1498.0,89.84,5.0,5.45,True,False,False,False,True,12,0.45
Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,First,18.6,1197.0,81.83,5.0,6.5,False,False,True,False,True,9,0.72
Honda Brio E MT,Chennai,2015,16000,First,19.4,1198.0,86.8,5.0,4.35,False,False,True,False,True,11,0.4
Honda Amaze S i-Dtech,Kolkata,2013,46992,First,25.8,1498.0,98.6,5.0,3.75,True,False,False,False,True,13,0.29
BMW 5 Series 2003-2012 520d,Pune,2010,170000,Third,18.48,1995.0,177.0,5.0,12.0,True,False,False,True,False,16,0.75
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,12.07,2967.0,241.4,7.0,32.0,True,False,False,True,False,12,2.67
Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Second,24.0,1120.0,70.0,5.0,4.0,True,False,False,False,True,11,0.36
Nissan Micra Diesel XV,Kolkata,2011,39010,First,23.08,1461.0,63.1,5.0,2.6,True,False,False,False,True,15,0.17
Hyundai Grand i10 Sportz,Jaipur,2016,26946,First,18.9,1197.0,82.0,5.0,4.45,False,False,True,False,True,10,0.44
Hyundai EON Era,Pune,2015,28700,First,21.1,814.0,55.2,5.0,2.6,False,False,True,False,True,11,0.24
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,First,11.74,1796.0,186.0,5.0,16.0,False,False,True,True,False,15,1.07
Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,12.7,2179.0,187.7,5.0,32.5,True,False,False,True,False,12,2.71
Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,First,11.18,2696.0,184.0,7.0,13.85,True,False,False,True,False,10,1.38
Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,First,20.73,1373.0,91.1,5.0,8.76,False,False,True,False,True,8,1.1
Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,First,11.8,3498.0,272.0,7.0,23.68,False,False,True,True,False,12,1.97
Maruti Dzire AMT VXI,Chennai,2017,42000,First,22.0,1197.0,81.8,5.0,5.5,False,False,True,True,False,9,0.61
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Second,11.49,4367.0,335.3,5.0,65.81,True,False,False,True,False,13,5.06
Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,First,19.01,1461.0,108.45,5.0,4.99,True,False,False,False,True,13,0.38
Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,22.32,1582.0,126.32,5.0,5.7,True,False,False,False,True,13,0.44
Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,14.28,1798.0,138.03,5.0,11.99,False,False,True,True,False,10,1.2
BMW 3 Series Sport,Mumbai,2016,19000,Second,21.76,1995.0,190.0,5.0,29.99,True,False,False,True,False,10,3.0
Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,First,18.88,1499.0,110.4,5.0,9.5,False,False,True,False,True,8,1.19
Maruti Swift VDI BSIV,Hyderabad,2014,108000,First,25.2,1248.0,74.0,5.0,5.5,True,False,False,False,True,12,0.46
Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,First,11.72,2199.0,194.3,7.0,23.0,True,False,False,True,False,10,2.3
Tata Indica V2 DLS,Hyderabad,2013,62188,First,17.2,1396.0,53.5,5.0,2.95,True,False,False,False,True,13,0.23
Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,First,24.0,1120.0,70.0,5.0,4.9,True,False,False,False,True,11,0.45
Maruti Wagon R VXI AMT,Delhi,2016,30000,First,22.5,998.0,67.0,5.0,4.25,False,False,True,True,False,10,0.42
Mahindra XUV500 W10 2WD,Kochi,2018,29907,First,16.0,2179.0,140.0,7.0,16.36,True,False,False,False,True,8,2.04
Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,9.95,True,False,False,True,False,17,0.59
Volkswagen Vento Diesel Highline,Bangalore,2012,65000,First,20.54,1598.0,103.6,5.0,5.5,True,False,False,False,True,14,0.39
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,24.3,1248.0,88.5,5.0,8.25,True,False,False,False,True,10,0.82
Maruti Zen LX,Chennai,2002,99024,First,17.3,993.0,60.0,5.0,0.95,False,False,True,False,True,24,0.04
Hyundai i10 Era,Kochi,2016,34952,First,19.81,1086.0,68.05,5.0,4.01,False,False,True,False,True,10,0.4
Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,17.5,1199.0,88.7,5.0,8.2,False,False,True,False,True,7,1.17
Honda City i DTEC VX,Chennai,2014,71000,Second,25.1,1498.0,98.6,5.0,6.2,True,False,False,False,True,12,0.52
Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,First,11.5,2982.0,169.0,7.0,16.75,True,False,False,True,False,14,1.2
Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,First,16.0,2179.0,140.0,7.0,16.5,True,False,False,True,False,9,1.83
Ford Figo Diesel ZXI,Kolkata,2012,110438,First,20.0,1399.0,68.05,5.0,3.5,True,False,False,False,True,14,0.25
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Second,19.0,1199.0,88.7,5.0,5.43,False,False,True,True,False,9,0.6
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,10.91,3198.0,197.0,7.0,30.35,True,False,False,True,False,9,3.37
Nissan Sunny XL CVT,Hyderabad,2014,32000,First,17.97,1498.0,99.6,5.0,7.99,False,False,True,True,False,12,0.67
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,First,18.7,1896.0,66.0,5.0,3.59,True,False,False,False,True,15,0.24
Chevrolet Beat Diesel LT,Chennai,2012,82697,First,25.44,936.0,57.6,5.0,1.9,True,False,False,False,True,14,0.14
Toyota Camry W2 (AT),Chennai,2009,135000,First,12.1,2362.0,164.7,5.0,4.7,False,False,True,True,False,17,0.28
Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,First,19.01,1461.0,108.45,5.0,7.25,True,False,False,False,True,14,0.52
Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143.0,136.0,5.0,24.46,True,False,False,True,False,10,2.45
Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193.0,88.7,5.0,3.9,False,False,True,False,True,12,0.32
Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,18.5,1197.0,80.0,5.0,5.15,False,False,True,False,True,13,0.4
Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197.0,81.8,5.0,3.65,False,False,True,True,False,11,0.33
Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186.0,73.97,5.0,5.0,True,False,False,False,True,10,0.5
Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497.0,118.0,5.0,2.3,False,False,True,False,True,17,0.14
Hyundai Accent GLE,Pune,2001,130000,Second,13.2,1495.0,94.0,5.0,0.75,False,False,True,False,True,25,0.03
Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,13.9,1599.0,103.2,5.0,1.85,False,False,True,False,True,17,0.11
Ford Figo Petrol ZXI,Kolkata,2010,114703,First,15.6,1196.0,70.0,5.0,1.8,False,False,True,False,True,16,0.11
Honda Amaze S i-Dtech,Kochi,2014,97439,First,25.8,1498.0,98.6,5.0,4.41,True,False,False,False,True,12,0.37
Maruti Wagon R LX BSII,Chennai,2006,40000,First,18.9,998.0,67.1,5.0,2.0,False,False,True,False,True,20,0.1
Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987.0,258.0,5.0,31.75,True,False,False,True,False,12,2.65
Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968.0,174.33,5.0,32.0,True,False,False,True,False,11,2.91
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,13.5,2987.0,282.0,5.0,21.0,True,False,False,True,False,16,1.31
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,19.3,1248.0,73.9,5.0,2.75,True,False,False,False,True,16,0.17
Toyota Corolla H2,Coimbatore,2005,79012,First,13.4,1794.0,125.0,5.0,2.64,False,False,True,False,True,21,0.13
Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,15.4,2179.0,120.0,7.0,14.19,True,False,False,False,True,8,1.77
Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998.0,67.04,5.0,3.85,False,False,True,False,True,9,0.43
Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,13.0,2982.0,168.5,7.0,15.5,True,False,False,False,True,12,1.29
Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,18.2,1061.0,64.0,5.0,1.9,False,False,True,False,True,16,0.12
Tata Nano CX,Kochi,2014,59508,First,25.4,624.0,37.48,4.0,1.26,False,False,True,False,True,12,0.1
Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197.0,80.0,5.0,2.4,False,False,True,False,True,17,0.14
BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995.0,190.0,5.0,11.5,True,False,False,True,False,16,0.72
Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,16.0,2179.0,140.0,7.0,8.25,True,False,False,False,True,12,0.69
Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,15.8,1598.0,105.0,5.0,2.75,False,False,True,False,True,15,0.18
Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,17.5,1198.0,70.0,5.0,1.4,False,False,True,False,True,17,0.08
Tata Nano Twist XT,Coimbatore,2015,30676,First,25.4,624.0,37.5,4.0,2.9,False,False,True,False,True,11,0.26
Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399.0,68.0,5.0,2.4,True,False,False,False,True,15,0.16
Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,14.8,1598.0,105.0,5.0,4.75,False,False,True,True,False,13,0.37
Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,12.7,2179.0,187.7,5.0,44.76,True,False,False,True,False,8,5.6
Honda City i DTEC SV,Kochi,2015,64465,First,26.0,1498.0,98.6,5.0,6.22,True,False,False,False,True,11,0.57
Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999.0,67.0,5.0,4.5,False,False,True,True,False,8,0.56
